,,,,계,,관광,,상용,,공용,,유학연수,,기타
년,월,대륙,국적,인원수,증감률(%),인원수,증감률(%),인원수,증감률(%),인원수,증감률(%),인원수,증감률(%),인원수,증감률(%)
"2019","10","유럽","오스트리아","1,461","13.26","1,181","6.68","3","-66.67","3","0.00","21","162.50","253","55.21"
"2019","10","유럽","핀란드","1,473","10.67","1,065","15.01","11","-31.25","2","-50.00","14","600.00","381","-0.52"
"2019","10","유럽","벨기에","1,505","7.58","1,281","7.20","17","6.25","3","50.00","23","283.33","181","0.56"
"2019","10","유럽","크로아티아","498","-28.35","273","-11.94","2","-80.00","2","100.00","0","-100.00","221","-40.59"
"2019","10","유럽","그리스","1,014","12.42","695","30.15","21","31.25","2","100.00","0","-100.00","296","-15.43"
"2019","10","유럽","불가리아","655","12.16","394","34.93","2","0.00","3","200.00","1","-66.67","255","-10.84"
"2019","10","유럽","덴마크","1,802","21.51","1,559","18.65","12","50.00","5","-16.67","39","143.75","187","34.53"
"2019","10","유럽","아일랜드","1,394","50.22","1,198","49.94","11","57.14","1","-50.00","4","0.00","180","50.00"
"2019","10","유럽","유럽 기타","4,868","21.15","3,434","17.97","73","-10.98","32","45.45","28","154.55","1,301","31.15"
"2019","10","유럽 소계","","114,725","12.06","92,195","15.26","1,304","-7.78","261","21.96","788","92.67","20,177","-0.85"
"2019","10","오세아니아","오스트레일리아","16,251","9.02","14,247","7.36","90","-15.09","37","37.04","13","62.50","1,864","24.60"
"2019","10","오세아니아","뉴질랜드","3,728","15.31","3,111","18.92","19","18.75","16","60.00","0","0.00","582","-1.52"
"2019","10","오세아니아","오세아니아 기타","396","-22.05","234","-38.74","0","-100.00","26","100.00","0","-100.00","136","22.52"
"2019","10","오세아니아 소계","","20,375","9.26","17,592","8.14","109","-11.38","79","58.00","13","44.44","2,582","17.47"
"2019","10","아프리카","남아프리카공화국","1,175","12.33","771","14.56","9","-18.18","16","1,500.00","0","-100.00","379","5.28"
"2019","10","아프리카","아프리카 기타","4,927","10.62","2,162","-3.78","1,050","28.99","113","-2.59","65","-24.42","1,537","29.05"
"2019","10","아프리카 소계","","6,102","10.95","2,933","0.45","1,059","28.36","129","10.26","65","-25.29","1,916","23.53"
"2019","10","기타","국적미상","40","-36.51","25","-45.65","2","100.00","0","0.00","0","0.00","13","-18.75"
"2019","10","기타 소계","","40","-36.51","25","-45.65","2","100.00","0","0.00","0","0.00","13","-18.75"
"2019","10","교포","교포","17,939","-26.83","0","0.00","0","0.00","0","0.00","0","0.00","17,939","-26.83"
"2019","10","교포 소계","","17,939","-26.83","0","0.00","0","0.00","0","0.00","0","0.00","17,939","-26.83"
"2019","10 소계","","","1,656,195","8.40","1,403,576","10.59","16,070","-6.12","6,944","20.24","17,414","14.72","212,191","-3.79"
"2019","11","아시아","중국","505,369","25.01","426,849","30.27","4,020","2.26","545","3.81","12,822","31.60","61,133","-2.02"
"2019","11","아시아","일본","258,522","-13.82","251,663","-14.39","1,876","3.65","187","17.61","813","58.17","3,983","12.83"
"2019","11","아시아","대만","102,241","15.97","100,595","16.33","89","43.55","11","-38.89","225","17.19","1,321","-6.77"
"2019","11","아시아","홍콩","58,600","8.94","57,442","8.95","76","49.02","5","150.00","208","47.52","869","-0.69"
"2019","11","아시아","마카오","4,896","21.13","4,871","22.20","1","-50.00","0","0.00","13","-18.75","11","-71.05"
"2019","11","아시아","필리핀","41,739","-6.01","26,966","-8.52","172","-4.97","203","12.15","59","47.50","14,339","-1.29"
"2019","11","아시아","인도네시아","23,760","-1.72","18,189","1.47","142","-25.65","407","83.33","109","13.54","4,913","-14.44"
"2019","11","아시아","태국","49,998","6.42","43,160","5.26","46","0.00","404","55.38","94","42.42","6,294","12.27"
"2019","11","아시아","베트남","43,190","6.46","31,444","2.12","1,334","-2.98","632","9.53","3,116","42.48","6,664","18.16"
"2019","11","아시아","인도","12,184","18.90","4,149","14.68","3,386","15.64","115","125.49","100","26.58","4,434","24.17"
"2019","11","아시아","말레이시아","49,282","7.81","46,613","8.89","124","3.33","8","166.67","70","2.94","2,467","-9.03"
"2019","11","아시아","싱가포르","27,546","6.02","25,865","6.97","162","16.55","6","-33.33","88","-3.30","1,425","-8.77"
"2019","11","아시아","몽골","10,519","11.15","9,020","12.11","73","-31.13","425","0.47","408","2.26","593","21.02"
"2019","11","아시아","우즈베키스탄","7,176","0.48","3,384","0.21","709","-8.99","1","-66.67","295","18.00","2,787","1.98"
"2019","11","아시아","미얀마","5,660","6.67","1,752","23.29","15","0.00","180","65.14","39","14.71","3,674","-1.42"
"2019","11","아시아","GCC","2,575","29.66","2,404","33.41","25","-24.24","12","-7.69","65","6.56","69","-10.39"
"2019","11","아시아","카자흐스탄","3,697","4.49","2,541","8.73","8","-46.67","5","25.00","37","12.12","1,106","-3.74"
"2019","11","아시아","터키","2,881","33.50","1,664","43.08","15","-21.05","56","-36.36","32","60.00","1,114","28.34"
"2019","11","아시아","캄보디아","3,555","44.28","2,357","59.04","46","-6.12","334","198.21","24","-7.69","794","-0.13"
"2019","11","아시아","스리랑카","1,070","2.39","308","4.05","73","-12.05","1","-85.71","6","-50.00","682","5.41"
"2019","11","아시아","방글라데시","1,286","1.26","270","-5.26","163","-12.83","112","1.82","66","57.14","675","4.49"
"2019","11","아시아","파키스탄","1,011","-0.39","361","-17.01","224","-3.86","23","0.00","79","16.18","324","26.56"
"2019","11","아시아","이스라엘","1,427","16.11","1,369","17.11","7","-41.67","2","0.00","3","-40.00","46","6.98"
"2019","11","아시아","이란","402","75.55","279","181.82","49","-20.97","4","-80.95","26","188.89","44","15.79"
"2019","11","아시아","아시아 기타","6,576","11.61","3,023","10.94","527","21.71","369","25.08","82","-5.75","2,575","9.48"
"2019","11","아시아 소계","","1,225,162","8.32","1,066,538","8.91","13,362","3.89","4,047","25.88","18,879","32.22","122,336","0.74"
"2019","11","아메리카","미국","82,238","5.60","65,116","7.45","349","3.87","2,519","-5.97","402","38.14","13,852","-0.84"
"2019","11","아메리카","캐나다","16,862","10.90","13,236","15.95","45","-2.17","30","-26.83","59","68.57","3,492","-4.80"
"2019","11","아메리카","브라질","1,916","20.20","1,504","21.58","16","14.29","12","-7.69","13","8.33","371","16.67"
"2019","11","아메리카","멕시코","2,408","12.21","1,835","10.61","5","-44.44","7","75.00","84","86.67","477","11.19"
"2019","11","아메리카","아메리카 기타","3,282","11.71","2,640","16.61","5","-75.00","40","-4.76","61","8.93","536","-3.60"
"2019","11","아메리카 소계","","106,706","6.96","84,331","9.27","420","-1.18","2,608","-6.15","619","41.00","18,728","-1.12"
"2019","11","유럽","러시아","26,708","14.23","19,717","22.21","199","48.51","37","68.18","87","27.94","6,668","-5.04"
"2019","11","유럽","영국","11,542","14.65","9,931","15.64","123","-13.38","15","-57.14","40","11.11","1,433","13.19"
"2019","11","유럽","독일","9,819","3.82","7,750","3.57","227","6.57","38","40.74","391","35.76","1,413","-2.35"
"2019","11","유럽","프랑스","8,111","5.78","6,369","3.85","225","4.65","55","25.00","490","33.88","972","6.81"
"2019","11","유럽","이탈리아","4,422","1.89","3,547","4.57","80","45.45","17","54.55","103","106.00","675","-18.87"
"2019","11","유럽","네덜란드","3,188","2.61","2,339","-3.31","26","-27.78","9","28.57","184","48.39","630","20.92"
"2019","11","유럽","우크라이나","2,146","-9.60","712","-8.72","91","-16.51","3","50.00","11","10.00","1,329","-9.78"
"2019","11","유럽","스페인","2,610","5.24","2,211","5.59","26","18.18","14","40.00","121","31.52","238","-9.16"
"2019","11","유럽","루마니아","1,040","12.92","607","35.79","5","150.00","6","-45.45","4","33.33","418","-8.73"
"2019","11","유럽","노르웨이","837","-23.28","656","-26.37","27","-75.68","2","-33.33","29","26.09","123","95.24"
"2019","11","유럽","스웨덴","1,600","3.49","1,354","-0.73","26","-25.71","7","40.00","93","14.81","120","96.72"
"2019","11","유럽","폴란드","2,019","5.54","1,333","9.17","10","-37.50","1","0.00","28","55.56","647","-1.52"
"2019","11","유럽","스위스","1,172","-1.68","1,037","1.87","23","27.78","1","0.00","40","73.91","71","-46.21"
"2019","11","유럽","포르투갈","976","16.75","853","16.85","5","0.00","0","0.00","15","-28.57","103","21.18"
"2019","11","유럽","오스트리아","1,113","8.69","902","12.61","7","16.67","6","50.00","30","11.11","168","-9.68"
"2019","11","유럽","핀란드","1,206","10.24","801","26.94","8","-11.11","1","0.00","48","23.08","348","-16.14"
"2019","11","유럽","벨기에","1,205","19.66","941","16.03","24","41.18","3","-50.00","76","105.41","161","18.38"
"2019","11","유럽","크로아티아","543","14.56","294","26.72","7","16.67","1","-66.67","5","150.00","236","2.16"
"2019","11","유럽","그리스","891","15.12","609","23.78","16","14.29","3","0.00","0","-100.00","263","-0.38"
"2019","11","유럽","불가리아","471","1.07","275","41.75","4","100.00","5","400.00","3","-25.00","184","-30.57"
"2019","11","유럽","덴마크","1,120","23.21","907","19.19","11","22.22","11","120.00","59","96.67","132","26.92"
"2019","11","유럽","아일랜드","768","10.66","632","12.06","4","-50.00","2","0.00","4","0.00","126","6.78"
"2019","11","유럽","유럽 기타","4,053","25.09","2,799","32.91","50","19.05","27","0.00","58","31.82","1,119","9.60"
"2019","11","유럽 소계","","87,560","9.37","66,576","12.30","1,224","0.25","264","15.79","1,919","37.96","17,577","-1.96"
"2019","11","오세아니아","오스트레일리아","13,346","13.96","11,750","12.50","89","1.14","59","103.45","36","140.00","1,412","24.41"
"2019","11","오세아니아","뉴질랜드","3,365","18.49","2,765","23.00","23","91.67","8","-50.00","5","0.00","564","0.89"
"2019","11","오세아니아","오세아니아 기타","285","-53.96","207","-58.93","1","-50.00","14","27.27","3","200.00","60","-40.59"
"2019","11","오세아니아 소계","","16,996","12.04","14,722","11.56","113","10.78","81","44.64","44","109.52","2,036","13.43"
"2019","11","아프리카","남아프리카공화국","698","-0.29","440","1.85","4","-42.86","3","-75.00","1","-75.00","250","2.04"
"2019","11","아프리카","아프리카 기타","4,043","28.88","1,873","41.68","903","17.27","112","62.32","106","-2.75","1,049","20.99"
"2019","11","아프리카 소계","","4,741","23.56","2,313","31.87","907","16.73","115","41.98","107","-5.31","1,299","16.82"
"2019","11","기타","국적미상","31","-56.94","23","-50.00","2","0.00","0","0.00","0","0.00","6","-75.00"
"2019","11","기타 소계","","31","-56.94","23","-50.00","2","0.00","0","0.00","0","0.00","6","-75.00"
"2019","11","교포","교포","15,233","-25.53","0","0.00","0","0.00","0","0.00","0","0.00","15,233","-25.53"
"2019","11","교포 소계","","15,233","-25.53","0","0.00","0","0.00","0","0.00","0","0.00","15,233","-25.53"
"2019","11 소계","","","1,456,429","7.85","1,234,503","9.18","16,028","4.15","7,115","11.89","21,568","32.78","177,215","-2.46"
"2019","12","아시아","중국","508,877","22.24","433,577","25.63","3,951","20.35","682","88.40","13,284","23.26","57,383","1.17"
"2019","12","아시아","일본","255,356","-1.22","248,793","-1.45","1,738","2.36","166","3.11","769","26.48","3,890","8.27"
"2019","12","아시아","대만","90,379","3.52","88,881","3.72","79","11.27","13","-40.91","267","0.38","1,139","-9.03"
"2019","12","아시아","홍콩","71,751","20.50","70,638","21.05","49","19.51","3","0.00","185","-11.06","876","-6.71"
"2019","12","아시아","마카오","8,342","22.26","8,316","22.91","2","0.00","0","-100.00","9","-55.00","15","-58.33"
"2019","12","아시아","필리핀","43,281","1.48","28,484","0.93","117","-16.43","106","-16.54","69","27.78","14,505","2.82"
"2019","12","아시아","인도네시아","29,716","13.90","23,216","9.12","126","-31.89","216","3.35","117","-17.02","6,041","41.21"
"2019","12","아시아","태국","55,850","3.38","49,231","4.21","53","26.19","224","-25.83","119","105.17","6,223","-2.49"
"2019","12","아시아","베트남","30,721","2.94","18,158","1.93","1,136","-4.05","295","-16.19","4,005","1.32","7,127","8.96"
"2019","12","아시아","인도","10,208","20.95","3,697","19.64","2,183","-1.44","88","238.46","100","53.85","4,140","36.01"
"2019","12","아시아","말레이시아","57,764","3.77","55,329","4.99","119","33.71","3","0.00","89","-21.93","2,224","-19.45"
"2019","12","아시아","싱가포르","42,216","4.33","40,707","4.60","112","6.67","13","550.00","76","-6.17","1,308","-3.82"
"2019","12","아시아","몽골","10,042","22.43","8,531","26.74","65","-20.73","299","4.18","535","-3.08","612","11.27"
"2019","12","아시아","우즈베키스탄","5,461","-0.94","2,341","12.44","532","-10.89","7","0.00","252","3.70","2,329","-10.11"
"2019","12","아시아","미얀마","6,900","25.64","1,964","39.79","8","0.00","40","90.48","70","55.56","4,818","20.06"
"2019","12","아시아","GCC","2,459","4.15","2,293","4.46","34","21.43","17","54.55","43","-18.87","72","-2.70"
"2019","12","아시아","카자흐스탄","3,388","9.04","2,415","16.50","8","0.00","2","100.00","57","3.64","906","-6.60"
"2019","12","아시아","터키","2,505","31.29","1,322","59.09","13","-7.14","37","-36.21","26","-3.70","1,107","13.19"
"2019","12","아시아","캄보디아","3,822","41.87","1,796","65.07","37","-21.28","73","-7.59","36","9.09","1,880","29.92"
"2019","12","아시아","스리랑카","1,313","21.57","211","7.11","47","-12.96","2","100.00","7","16.67","1,046","27.25"
"2019","12","아시아","방글라데시","1,597","31.33","289","65.14","148","8.82","94","213.33","52","-5.45","1,014","23.66"
"2019","12","아시아","파키스탄","1,159","21.62","404","46.38","166","-31.97","20","300.00","81","32.79","488","32.97"
"2019","12","아시아","이스라엘","839","-4.77","788","-4.02","9","50.00","2","0.00","5","-50.00","35","-20.45"
"2019","12","아시아","이란","253","18.22","114","29.55","69","21.05","5","66.67","20","11.11","45","-6.25"
"2019","12","아시아","아시아 기타","6,468","6.63","3,273","14.84","390","11.11","142","7.58","211","129.35","2,452","-7.16"
"2019","12","아시아 소계","","1,250,667","11.14","1,094,768","11.88","11,191","4.74","2,549","15.97","20,484","16.42","121,675","4.55"
"2019","12","아메리카","미국","77,387","8.96","58,743","10.84","365","20.07","3,436","22.54","355","56.39","14,488","-1.38"
"2019","12","아메리카","캐나다","15,292","8.58","11,377","14.81","38","11.76","30","-16.67","49","44.12","3,798","-6.68"
"2019","12","아메리카","브라질","1,933","36.70","1,561","37.53","13","85.71","8","-11.11","22","37.50","329","33.20"
"2019","12","아메리카","멕시코","2,382","28.13","1,852","33.72","6","200.00","1","-75.00","62","8.77","461","12.17"
"2019","12","아메리카","아메리카 기타","2,490","17.67","1,969","23.84","9","-55.00","28","7.69","49","-19.67","435","3.82"
"2019","12","아메리카 소계","","99,484","9.93","75,502","12.66","431","17.44","3,503","21.67","537","35.95","19,511","-1.64"
"2019","12","유럽","러시아","26,570","15.48","18,951","20.14","172","44.54","22","22.22","107","28.92","7,318","4.33"
"2019","12","유럽","영국","8,735","12.17","7,356","14.24","103","-8.04","16","77.78","47","80.77","1,213","1.00"
"2019","12","유럽","독일","7,304","10.10","5,714","9.46","139","-18.71","21","23.53","265","32.50","1,165","13.55"
"2019","12","유럽","프랑스","6,752","16.13","5,202","17.53","203","3.57","34","13.33","426","45.39","887","2.07"
"2019","12","유럽","이탈리아","3,084","18.48","2,299","16.88","52","15.56","9","-25.00","39","-29.09","685","30.73"
"2019","12","유럽","네덜란드","2,459","6.45","1,802","9.28","23","-17.86","8","-20.00","100","21.95","526","-2.77"
