측정 일자,측정 시,수소이온농도(pH),수온(℃),탁도(NTU),용존산소(mg/L),전기전도도(㎲/cm),화학적산소요구량(mg/L),질소총량(mg/L),인총량(mg/L),암모니아성질소(mg/L),질산성질소계(mg/L),유량(㎥),수위(cm),페놀(mg/L),시안(mg/L),염소(mg/L),유기탄소총량(mg/L),총산소요구량(mg/L),ABS(kg/㎠)
2013-07-08,23:00,7.08,23.09,150.86,6.92,253.92,7.07,4.85,0.21,0.02,0.61,315.92,43.03,0,0,0,0,0,0
2013-07-07,23:00,7.14,24.92,12.46,7.59,451.67,0.96,2.18,0.04,0.02,1.34,193.13,16.84,0,0,0,0,0,0
2013-07-06,23:00,7.05,25.6,7.34,7.89,480.67,1.13,2.78,0.04,0.02,1.26,141.54,13.64,0,0,0,0,0,0
2013-07-05,23:00,7.02,25.06,23.72,7.37,403.83,3.23,2.86,0.05,0.02,1.19,111.38,19.4,0,0,0,0,0,0
2013-07-04,23:00,7.04,25.09,16.43,7.98,456.08,2.02,2.49,0.02,0.02,2.08,131.17,16.91,0,0,0,0,0,0
2013-07-03,23:00,7.02,25.14,10.56,7.87,424.75,3.69,3.35,0.08,0.02,1.71,125.83,17.19,0,0,0,0,0,0
2013-07-02,23:00,7.05,24.2,28.92,7.54,388.17,6.57,3.26,0.12,0.02,1.57,211.75,23.85,0,0,0,0,0,0
2013-07-01,23:00,7.05,25.53,8.02,7.83,483.29,3.88,2.86,0.12,0.02,1.71,145.25,14.41,0,0,0,0,0,0
2013-06-30,23:00,7.08,25.4,7.75,8.21,510.29,4.49,2.78,0.13,0.02,1.5,88.71,12.5,0,0,0,0,0,0
2013-06-29,23:00,7.08,24.99,8.33,9.17,494.5,5.26,3.23,0.16,0.02,1.57,35.17,12.85,0,0,0,0,0,0
2013-06-28,23:00,7.03,24.8,26.66,11.87,477.71,7.85,3.44,0.16,0.02,1.67,75.42,15.97,0,0,0,0,0,0
2013-06-27,23:00,6.97,24.86,7.46,12.56,502,5.1,2.9,0.18,0.02,2.03,52.46,12.97,0,0,0,0,0,0
2013-06-26,23:00,6.97,24.54,7.4,13.06,502.75,10.76,1.83,1.15,0.16,0.6,63.13,13.37,0,0,0,0,0,0
2013-06-25,23:00,7,24.29,7.83,14.07,494.71,0.94,1.61,1.64,0.26,0.12,45.75,13.46,0,0,0,0,0,0
2013-06-24,23:00,7.1,23.99,7.17,13.88,506.54,0.94,1.66,1.02,0.04,0.1,31.13,13.64,0,0,0,0,0,0
2013-06-23,23:00,7.1,23.91,7.2,13.39,509,1.1,2.11,1.06,0.28,0.1,43.17,12.87,0,0,0,0,0,0
2013-06-22,23:00,6.98,24.25,9.1,11.67,512.88,1.7,3.42,1.48,2.37,0.13,40.92,13.36,0,0,0,0,0,0
2013-06-21,23:00,6.92,24.24,14.5,11.11,514.71,2.67,3.97,1.97,3.3,0.32,72.58,14.73,0,0,0,0,0,0
2013-06-20,23:00,6.9,24.04,12.86,10.84,486.04,2.72,2.37,0.49,1.07,0.62,141.79,15.34,0,0,0,0,0,0
2013-06-19,23:00,6.9,23.19,17.29,10.85,409.08,2.46,4.99,1.66,0.02,0.47,1039.79,19.3,0,0,0,0,0,0
2013-06-18,23:00,6.82,22.07,44.17,10.64,379.33,5.68,4.61,0.47,1.77,1.48,2053.33,28.25,0,0,0,0,0,0
2013-06-17,23:00,6.9,23.45,13.28,10.78,517.71,3.7,3.28,0.11,0.95,2.17,359.08,13.1,0,0,0,0,0,0
2013-06-16,23:00,6.89,23.85,7.09,11.32,526.21,4.14,2.95,0.08,0.27,2.54,370.63,12.66,0,0,0,0,0,0
2013-06-15,23:00,7.04,23.47,7.38,11.17,524.5,4.28,4.24,0.11,1.52,2.69,354,12.47,0,0,0,0,0,0
2013-06-14,23:00,6.86,23.89,7.15,11.44,525.96,4.77,5.07,0.09,2.98,2.71,462.63,13.36,0,0,0,0,0,0
2013-06-13,23:00,7.07,22.58,7.74,12.05,513.96,6.11,4.19,0.14,3.46,2.77,437.58,14.03,0,0,0,0,0,0
2013-06-12,23:00,6.82,23.46,8.06,11.49,489.96,5.4,3.53,0.14,1.66,3.4,519.5,16.03,0,0,0,0,0,0
2013-06-11,23:00,6.8,24.25,8.01,11.72,490.67,6.4,3.54,0.15,0.02,3.81,360.71,13.58,0,0,0,0,0,0
2013-06-10,23:00,6.7,24.43,7.11,11.82,490.38,6.4,3.63,0.15,0.02,3.71,249.42,13.72,0,0,0,0,0,0
2013-06-09,23:00,6.68,24.35,6.46,11.58,489.88,6.4,3.76,0.16,0.02,3.59,137.42,13.19,0,0,0,0,0,0
2013-06-08,23:00,6.6,24.2,5.92,11.15,487.71,6.4,3.85,0.18,0.02,3.44,200,14.07,0,0,0,0,0,0
2013-06-07,23:00,6.7,22.79,7.07,12.66,495,6.5,4.11,0.12,0.24,2.84,422.58,14.48,0,0,0,0,0,0
2013-06-06,23:00,6.83,22.64,6.77,13.86,492.79,7.22,4.53,0.09,1.77,2.15,322,14.45,0,0,0,0,0,0
2013-06-05,23:00,6.8,22.13,6.76,13.86,482.71,7.68,4.79,0.07,1.89,2.06,372.13,15.32,0,0,0,0,0,0
2013-06-04,23:00,6.71,21.4,6.91,14.14,483.21,7.78,4.79,0.06,2.46,2.56,479.79,16.5,0,0,0,0,0,0
2013-06-03,23:00,6.76,21.26,7.3,14.14,450.25,7.31,3.59,0.05,0.48,2.75,518.29,17.43,0,0,0,0,0,0
2013-06-02,23:00,6.75,20.63,7.26,13.46,440,6.33,3.26,0.04,0.16,2.91,506.92,17.92,0,0,0,0,0,0
2013-06-01,23:00,6.82,19.51,7.59,12.85,416.13,6.03,3.46,0.06,0.46,2.77,473.17,19.04,0,0,0,0,0,0
2013-05-31,23:00,6.83,19.31,7.3,12.86,402.38,6.8,3.61,0.07,0.84,3.02,587.92,21.88,0,0,0,0,0,0
2013-05-30,23:00,6.89,18.71,8.3,12.38,364.38,6.2,3.19,0.11,0.6,2.65,798.25,24.24,0,0,0,0,0,0
2013-05-29,23:00,6.82,17.42,8.99,4.1,341.46,3.07,2.34,0.36,0.77,1.9,3091.25,27.46,0,0,0,0,0,0
2013-05-28,23:00,6.83,18.12,21.11,0.44,305.08,2.21,2.03,0.46,0.76,1.57,3287.67,33.59,0,0,0,0,0,0
2013-05-27,23:00,6.82,20.06,33.34,0.73,404.38,2.98,3.31,0.09,1.36,2.28,1498.79,28.05,0,0,0,0,0,0
2013-05-26,23:00,6.69,21.67,6.85,0.88,490.21,2.52,3.23,0.08,0.88,2.64,429.08,13.61,0,0,0,0,0,0
2013-05-25,23:00,6.63,21.53,7,0.99,481,3.4,3.99,0.07,2.01,2.85,357.92,14.45,0,0,0,0,0,0
2013-05-24,23:00,6.68,21.01,7.25,1.11,465.5,3.59,3.88,0.1,0.45,1.61,387.92,15.2,0,0,0,0,0,0
2013-05-23,23:00,6.69,20.68,6.91,1.24,442.33,3.91,4.28,0.1,0.28,2.1,463.96,15.41,0,0,0,0,0,0
2013-05-22,23:00,6.65,19.03,7.34,1.39,448.04,3.73,5.12,0.23,2.95,3.61,502.29,17.08,0,0,0,0,0,0
2013-05-21,23:00,6.74,18.77,7.33,1.62,432.17,3.97,4.88,0.12,3.96,2.71,518.67,17.62,0,0,0,0,0,0
2013-05-20,23:00,6.76,17.82,8.33,2.03,390.71,3.39,2.47,0.08,0.42,2.5,441,19.63,0,0,0,0,0,0
2013-05-19,23:00,6.8,17.84,33,2.62,302.17,6,2.66,0.13,0.04,1.85,2448.38,31.5,0,0,0,0,0,0
2013-05-18,23:00,6.9,19.73,11.24,3.59,468.21,4.71,2.91,0.05,0.04,2.42,443.88,13.69,0,0,0,0,0,0
2013-05-17,23:00,6.78,20.39,7.38,4.88,468.67,5.22,3.52,0.05,0.21,2.48,434.46,12.55,0,0,0,0,0,0
2013-05-16,23:00,6.61,20.37,7.53,6.94,468.75,5.27,4.84,0.05,0.97,3.18,483.63,14.33,0,0,0,0,0,0
2013-05-15,23:00,6.73,20.52,8.48,9.17,482.42,5.98,6.7,0.1,4.86,2.62,460.17,14.32,0,0,0,0,0,0
2013-05-14,23:00,6.71,18.98,9.6,2.97,461.67,3.26,5.52,0.07,3.49,1.73,532.46,14.94,0,0,0,0,0,0
2013-05-13,23:00,6.56,19.73,11.54,0.31,443.96,2.55,5.15,0.08,1.73,1.12,541.29,15.21,0,0,0,0,0,0
2013-05-12,23:00,6.55,18.84,12.9,0.52,443.38,3.57,4.76,0.07,1.96,0.92,596.75,15.41,0,0,0,0,0,0
2013-05-11,23:00,6.67,18.02,16.59,0.92,425.25,3.7,5.16,0.08,1.74,0.63,561.46,16.55,0,0,0,0,0,0
2013-05-10,23:00,6.41,16.92,33.32,1.17,354.21,3.39,6.14,0.18,1.6,1.59,1719.25,26.24,0,0,0,0,0,0
2013-05-09,23:00,6.43,17.91,19.18,1.34,478,1,6.86,0.13,3.2,2.33,621.63,14.51,0,0,0,0,0,0
2013-05-08,23:00,6.37,18.6,12.53,1.43,462.79,1.24,6.75,0.22,3.2,1.98,357.42,13.91,0,0,0,0,0,0
2013-05-07,23:00,6.37,17.98,9.49,1.86,459.29,1.29,5.89,0.07,3.15,2.36,306.63,15.74,0,0,0,0,0,0
2013-05-06,23:00,6.39,17.37,11.47,2.52,434.92,1.18,4.88,0.07,1.45,2.96,328.67,16.3,0,0,0,0,0,0
2013-05-05,23:00,6.55,16.71,19.15,2.91,420.42,1.09,4.56,0.08,0.39,3.47,261.58,15.22,0,0,0,0,0,0
2013-05-04,23:00,6.46,16.48,13.24,3.01,407.79,1.28,4.77,0.06,1.27,3.12,255.54,15.34,0,0,0,0,0,0
2013-05-03,23:00,6.37,15.98,6.96,3.19,410.13,1.61,5.16,0.06,2.24,2.72,342,17.1,0,0,0,0,0,0
2013-05-02,23:00,6.43,15.5,10.64,3.33,389.33,2.31,4.61,0.07,0.94,2.37,500.88,19.48,0,0,0,0,0,0
2013-05-01,23:00,6.52,15.3,8.09,3.51,390.25,2.53,4.64,0.07,1.08,2.08,431.08,18.88,0,0,0,0,0,0
2013-04-30,23:00,6.45,15.77,10.07,3.58,377.29,1.3,4.74,0.07,1.84,2.3,387.29,20.02,0,0,0,0,0,0
2013-04-29,23:00,6.62,16.25,56.34,3.53,353.75,2.49,3.72,0.06,0.8,1.91,2110.13,25.57,0,0,0,0,0,0
2013-04-28,23:00,6.89,16.5,6.59,4.1,441.29,1.85,3.11,0.05,0.07,2.12,201.79,14.46,0,0,0,0,0,0
2013-04-27,23:00,7.09,15.76,7.14,4.45,431.83,1.98,3.17,0.02,0.11,1.77,205.67,14.02,0,0,0,0,0,0
2013-04-26,23:00,6.81,15.2,7.06,4.72,412.13,2.4,3.48,0.02,0.12,1.85,240.96,15.22,0,0,0,0,0,0
2013-04-25,23:00,6.73,15.18,12.84,4.45,419.54,3.59,3.92,0.03,0.08,2.04,720.54,17.64,0,0,0,0,0,0
2013-04-24,23:00,6.79,16.11,9.48,4.49,396.83,3.78,3.62,0.06,0.03,1.97,452.42,16.06,0,0,0,0,0,0
2013-04-23,23:00,6.76,14.73,14.48,4.39,433.21,4.51,3.22,0.04,0.02,2.19,752.54,17.63,0,0,0,0,0,0
2013-04-22,23:00,6.88,15.51,7.01,7.63,433.75,3.41,2.43,0.03,0.02,2.03,343.92,14.55,0,0,0,0,0,0
2013-04-21,23:00,7.22,13.81,6.73,11.08,439.54,2.09,2.09,0.03,0.02,2.35,214.54,13.66,0,0,0,0,0,0
2013-04-20,23:00,6.92,13.31,14.5,9.26,430.63,3.52,2.45,0.02,0.16,2.92,712.54,17.03,0,0,0,0,0,0
2013-04-19,23:00,6.86,15.72,6.52,10.03,465.71,2.11,3.19,0.01,0.11,3.22,269.38,13.87,0,0,0,0,0,0
2013-04-18,23:00,6.78,16.16,6.77,9.03,461.17,1.61,3.56,0.02,0.28,3.57,330.88,14.68,0,0,0,0,0,0
2013-04-17,23:00,6.72,16.38,7.26,8.65,461.38,1.84,4.1,0.04,0.42,4.04,302.71,14.23,0,0,0,0,0,0
2013-04-16,23:00,6.62,13.77,6.49,8.61,434.33,1.9,5,0.04,0.21,3.75,256.5,14.88,0,0,0,0,0,0
2013-04-15,23:00,6.68,12.73,7.5,10.25,420.04,2.06,4.41,0.03,0.03,3.86,430.42,16.78,0,0,0,0,0,0
2013-04-14,23:00,6.71,14.15,8.98,10.13,449.29,2.9,4.49,0.04,0.02,3.33,489.08,16.67,0,0,0,0,0,0
2013-04-13,23:00,6.74,13.8,6.4,11.26,455.92,2.95,3.65,0.02,0.03,3.53,447.83,14.77,0,0,0,0,0,0
2013-04-12,23:00,6.53,13.23,6.34,11.22,448.46,3.4,4.58,0.02,0.02,2.67,425.71,14.8,0,0,0,0,0,0
2013-04-11,23:00,6.74,13.02,6.66,11.83,438.83,3.01,3.24,0.01,0.02,2.69,469.21,15.44,0,0,0,0,0,0
2013-04-10,23:00,6.72,12.88,6.65,11.76,430.79,3.47,3.39,0.02,0.03,2.93,461.08,15.99,0,0,0,0,0,0
2013-04-09,23:00,6.62,13.32,7.61,11.37,434,3.66,3.74,0.02,0.54,2.74,490.83,16.35,0,0,0,0,0,0
2013-04-08,23:00,6.54,13.18,7.14,11.73,420.38,3.53,3.55,0.02,1.03,2.29,556.67,17.26,0,0,0,0,0,0
2013-04-07,23:00,6.63,12.58,8.82,12.11,400.13,4.05,3.04,0.02,0.7,2.25,567.92,17.96,0,0,0,0,0,0
2013-04-06,23:00,6.78,12.81,18.03,11.1,438.21,5.35,3,0.01,0.38,2.47,1135.33,20.59,0,0,0,0,0,0
2013-04-05,23:00,6.7,14.39,6.88,11.54,452.04,4.63,3.08,0.02,0.54,2.8,427.92,14.38,0,0,0,0,0,0
2013-04-04,23:00,6.61,14.42,7.38,11.55,453.67,4.39,3.56,0.04,0.5,2.92,432.38,15.62,0,0,0,0,0,0
2013-04-03,23:00,6.51,13.36,7.7,11.72,449.96,2.4,4.04,0.03,0.64,2.97,361.25,15.39,0,0,0,0,0,0
2013-04-02,23:00,6.45,12.66,12.06,11.1,467.75,2.1,4.14,0.03,1.19,2.67,612.5,18.5,0,0,0,0,0,0
2013-04-01,23:00,6.67,12.48,7.32,12.51,444.46,1.2,3.54,0.02,0.68,2.75,341.08,16.02,0,0,0,0,0,0
2013-03-31,23:00,6.69,12.72,8.63,12.74,445.96,1.71,3.51,0.03,0.62,3.02,305.54,15.18,0,0,0,0,0,0
2013-03-30,23:00,6.53,12.25,14.31,12.21,470.96,2.08,4.25,0.03,1.59,3.19,242.67,14.93,0,0,0,0,0,0
2013-03-29,23:00,6.5,7.92,3.45,6.55,248.88,2.86,4.3,0.03,1.94,3.23,289.38,16.1,0,0,0,0,0,0
2013-03-28,23:00,6.48,0,0,0,0,2.98,4.53,0.02,2.1,2.88,290.92,16.02,0,0,0,0,0,0
2013-03-27,23:00,6.53,6.64,4.32,8,269.25,3.01,4.5,0.04,1.42,2.82,284.38,16.54,0,0,0,0,0,0
2013-03-26,23:00,6.41,12,7.27,11.92,441.33,3.35,4.45,0.04,1.64,2.61,206.88,17.2,0,0,0,0,0,0
2013-03-25,23:00,6.55,11.79,6.99,12.14,422.5,3.02,3.71,0.04,0.88,2.43,257.83,17.38,0,0,0,0,0,0
2013-03-24,23:00,6.62,11.73,6.36,12.22,416,2.55,3.37,0.04,0.57,2.71,199.17,17.09,0,0,0,0,0,0
2013-03-23,23:00,6.49,11.29,6.19,11.98,425.75,2.17,3.94,0.04,1.49,2.61,248.29,17.77,0,0,0,0,0,0
2013-03-22,23:00,6.56,10.29,6.29,11.98,421.63,1.83,3.65,0.03,1.31,2.47,390.29,19.1,0,0,0,0,0,0
2013-03-21,23:00,6.55,10.1,6.39,12,402.21,2.34,3.54,0.02,1.24,2.55,318.83,18.68,0,0,0,0,0,0
2013-03-20,23:00,6.52,11.38,7.1,10.81,412.54,1.66,4.03,0.05,1.64,2.36,598.13,19.68,0,0,0,0,0,0
2013-03-19,23:00,6.53,11.83,8.72,10.45,400.33,2.2,3.9,0.04,1.39,2.01,684.58,20.21,0,0,0,0,0,0
2013-03-18,23:00,6.65,10.37,23.19,2.74,339.58,2.43,3.05,0.05,0.71,2.21,2499.58,24.49,0,0,0,0,0,0
2013-03-17,23:00,6.73,11.29,30.28,0.26,436.88,2.24,3.4,0.04,0.5,2.8,717.42,19.34,0,0,0,0,0,0
2013-03-16,23:00,6.69,10.6,11.77,0.38,423.54,2.2,3.02,0.02,0.71,2.85,403.21,16.81,0,0,0,0,0,0
2013-03-15,23:00,6.63,10.45,9.08,0.51,433.21,2.15,3.02,0.02,0.88,2.68,459.46,19.35,0,0,0,0,0,0
2013-03-14,23:00,6.53,10.96,8.04,0.63,423.88,2.56,3.3,0.03,1.21,2.74,508.33,18.7,0,0,0,0,0,0
2013-03-13,23:00,6.52,10.46,33.76,0.84,443.96,6,4.02,0.07,1.49,2.38,2837.54,26.28,0,0,0,0,0,0
2013-03-12,23:00,6.48,11.76,6.76,1.28,456,3.77,3.97,0.04,2.03,3.05,338.63,15.18,0,0,0,0,0,0
2013-03-11,23:00,6.61,11.61,6.69,1.8,442.38,3.34,2.97,0.03,0.82,2.52,316.71,15.61,0,0,0,0,0,0
2013-03-10,23:00,6.65,11.99,6.46,2.04,434,3.5,2.52,0.03,0.59,2.09,354.33,15.11,0,0,0,0,0,0
2013-03-09,23:00,6.61,12.27,6.82,2.32,448.71,4.79,3.26,0.04,1.44,2.53,350.13,14.17,0,0,0,0,0,0
2013-03-08,23:00,6.6,12.12,6.61,2.64,444.13,4.41,3.32,0.04,1.41,2.9,417.29,14.99,0,0,0,0,0,0
2013-03-07,23:00,6.65,11.69,12.13,3.08,459.33,4.41,4,0.05,1.18,3.25,362.67,15.04,0,0,0,0,0,0
2013-03-06,23:00,6.65,10.26,5.78,3.34,412.13,3.93,3.05,0.07,1.24,3.59,305.83,14.97,0,0,0,0,0,0
2013-03-05,23:00,6.71,10.39,6.85,4.08,449.5,3.48,2.96,0.08,1.8,3.26,275.38,15.71,0,0,0,0,0,0
2013-03-04,23:00,6.74,9.83,6.37,4.38,442.88,3.56,2.66,0.07,0.78,3.28,266.83,14.92,0,0,0,0,0,0
2013-03-03,23:00,6.75,9.6,6.42,4.8,449.38,3.39,2.74,0.08,0.25,3.44,254,15.13,0,0,0,0,0,0
2013-03-02,23:00,6.74,9.04,6.28,5.08,471.46,3.61,2.87,0.08,0.23,3.97,319.25,15.24,0,0,0,0,0,0
2013-03-01,23:00,6.69,10.01,17.48,4.91,738,4.89,3.21,0.07,0.99,4.65,964.25,19.66,0,0,0,0,0,0
2013-02-28,23:00,6.75,10.69,6.3,5.05,460,4.04,4.16,0.07,2.49,4.98,338.33,14.51,0,0,0,0,0,0
2013-02-27,23:00,6.65,11.27,8.14,5.18,468.67,4.42,4.74,0.09,2.76,4.77,430.75,15.03,0,0,0,0,0,0
2013-02-26,23:00,6.62,10.09,7.49,5.46,478.46,4.42,4.67,0.08,2.47,4.72,370.38,14.51,0,0,0,0,0,0
2013-02-25,23:00,6.63,9.56,6.28,5.98,466.04,4.02,3.9,0.07,1.11,4.47,440.25,15,0,0,0,0,0,0
2013-02-24,23:00,6.6,9.33,6.97,6.26,476.33,4.04,3.74,0.08,0.53,4.83,328.5,13.63,0,0,0,0,0,0
2013-02-23,23:00,6.63,8.84,6.22,6.43,511.13,4.05,3.74,0.06,0.89,4.46,361.38,14.84,0,0,0,0,0,0
2013-02-22,23:00,6.63,8.81,6.63,6.6,585.71,4.24,3.84,0.06,0.98,4.56,362.29,14.17,0,0,0,0,0,0
2013-02-21,23:00,6.58,8.82,8.39,6.75,457.42,4.07,3.9,0.06,0.94,4.67,401.29,14.5,0,0,0,0,0,0
2013-02-20,23:00,6.57,8.49,6.33,6.86,467.96,4.31,4.25,0.06,1.79,4.93,483.63,15.09,0,0,0,0,0,0
2013-02-19,23:00,6.57,8.81,6.46,6.93,483.63,4.53,4.29,0.06,3.04,4.42,395.17,15.53,0,0,0,0,0,0
2013-02-18,23:00,6.66,9.1,6.55,7.1,464.38,4.4,3.66,0.04,1.32,4.09,460.71,15.98,0,0,0,0,0,0
2013-02-17,23:00,6.68,8.5,6.48,7.48,463.75,4.48,3.63,0,0.67,4.81,414.75,14.69,0,0,0,0,0,0
2013-02-16,23:00,6.6,7.81,6.39,7.75,470.75,4.94,4.09,0,1.61,4.75,394.58,14.69,0,0,0,0,0,0
2013-02-15,23:00,6.65,8.4,6.91,7.77,484.17,5.03,4.2,0,1.84,5.32,453.83,15.66,0,0,0,0,0,0
2013-02-14,23:00,6.58,8.5,6.7,7.93,492.71,5.55,4.28,0.3,2.1,5.62,474.54,15.99,0,0,0,0,0,0
2013-02-13,23:00,6.6,7.79,9.79,8.44,467.29,4.96,4.25,0.48,1.66,5.5,471.62,16.03,0,0,0,0,0,0
2013-02-12,20:00,6.52,7.54,5.62,8.64,476.89,4.58,3.55,0.44,0.66,5.1,457.72,16.16,0,0,0,0,0,0
2013-02-11,21:00,6.61,6.6,5.66,9.17,500.18,4.45,3.18,0.48,0.11,3.99,428.18,15.11,0,0,0,0,0,0
2013-02-10,23:00,6.68,6.38,5.67,9.46,517.86,4.38,2.49,0.48,0.02,4.35,358.43,15.36,0,0,0,0,0,0
2013-02-09,18:00,6.6,6.32,6.28,9.47,571.63,5.51,3.02,0.53,0.44,5.04,540.31,17.09,0,0,0,0,0,0
2013-02-08,18:00,6.59,6.6,6.39,9.42,615.81,6.06,4.21,0.46,1.06,5.24,711.06,18.88,0,0,0,0,0,0
2013-02-07,20:00,6.58,6.55,6.87,9.59,724.06,6.18,3.59,0.34,1.18,4.8,675.56,18.12,0,0,0,0,0,0
2013-02-06,20:00,6.54,7.51,9.68,9.07,1859.5,8.57,3.73,0.22,0.8,4.36,827.5,20.66,0,0,0,0,0,0
2013-02-05,22:00,6.6,6.53,7.73,9.68,910.11,6.24,3.87,0.31,0.18,4.02,843.84,20.86,0,0,0,0,0,0
2013-02-04,20:00,6.56,6.25,10.38,9.52,2394.85,7.87,3.33,0.29,0.02,3.56,3287.6,23.37,0,0,0,0,0,0
2013-02-03,23:00,6.73,5.4,12.21,10.46,384,5.13,3.09,0.34,0.02,3.43,3287.61,23.41,0,0,0,0,0,0
2013-02-02,23:00,6.7,6.24,9.38,10.19,361.9,6.09,3.06,0.29,0.17,2.77,3287.67,26.74,0,0,0,0,0,0
2013-02-01,23:00,6.96,6.63,67.7,9.87,387.38,10.23,3.68,0.18,1.11,4.77,2593.17,37.17,0,0,0,0,0,0
2013-01-31,23:00,6.51,10.81,6.95,8.76,477.73,7.9,4.07,0.08,1.03,5.25,340.82,13.67,0,0,0,0,0,0
2013-01-30,23:00,6.5,10.05,6.57,8.91,483.13,20.51,5.09,0.24,2.17,5.53,323.04,13.6,0,0,0,0,0,0
2013-01-29,23:00,6.59,9.24,12.15,9.09,489.65,23.2,5.34,0.25,2.72,6.26,301.22,13.68,0,0,0,0,0,0
2013-01-28,23:00,6.48,8.58,6.21,9.67,486.62,23.2,5.31,0.3,1.5,6.11,335,13.93,0,0,0,0,0,0
2013-01-27,23:00,6.55,8.37,6.19,10.01,500.86,23.2,4.53,0.39,0.85,5.48,301.05,13.56,0,0,0,0,0,0
2013-01-26,20:00,6.52,7.97,6.25,10.28,504.33,23.2,4.96,0.43,1.38,5.51,337.89,13.69,0,0,0,0,0,0
2013-01-25,20:00,6.51,8.46,7.51,10.33,528,18.58,4.79,0.47,1.35,5.71,370.67,14.66,0,0,0,0,0,0
2013-01-24,21:00,6.53,9.16,6.84,10.32,516.89,4.23,4.41,0.44,1.19,5.41,385.11,15.04,0,0,0,0,0,0
2013-01-23,22:00,6.58,6.08,4.92,6.79,401.35,5.06,4.4,0.39,1.37,4.59,470.6,16.94,0,0,0,0,0,0
2013-01-22,22:00,6.59,8.43,9,9.42,599.1,2.58,3.89,0.25,1.52,3.98,1713.7,18.54,0,0,0,0,0,0
2013-01-21,22:00,6.74,6.13,58.84,9.61,1075.35,5.85,4.08,0.28,1.22,4.47,2157.7,27.7,0,0,0,0,0,0
2013-01-20,23:00,6.65,9.54,6.69,9.46,500.09,2.13,4.1,0.32,1,4.79,265.91,12.36,0,0,0,0,0,0
2013-01-19,23:00,6.65,9.07,14.72,9.39,515.09,2.67,4.9,0.36,2.46,5.39,209.82,11.58,0,0,0,0,0,0
2013-01-18,23:00,6.54,9.51,7.7,9.26,510.45,3.61,5.17,0.51,2.51,3.63,265,12.91,0,0,0,0,0,0
2013-01-17,23:00,6.53,9.57,7.8,9.31,519.09,3.6,5.07,0.59,5.24,0,300.61,13.42,0,0,0,0,0,0
2013-01-16,23:00,6.51,9.36,6.52,9.39,518,3.6,5.07,0.59,3.85,0.45,299.65,13.61,0,0,0,0,0,0
2013-01-15,23:00,6.53,9.64,9.82,9.51,549.08,3.6,5.07,0.59,0.02,5.19,356.17,13.1,0,0,0,0,0,0
2013-01-14,23:00,6.51,9.58,6.33,9.81,532.13,3.6,5.07,0.59,0.02,3.92,285.83,12.88,0,0,0,0,0,0
2013-01-13,23:00,6.57,8.96,15.72,10.46,547.42,3.6,5.07,0.59,0.02,4.25,251.17,12.39,0,0,0,0,0,0
2013-01-12,23:00,6.62,8.36,8,11.23,550.08,3.6,5.37,0.57,0.02,5.03,285.67,11.96,0,0,0,0,0,0
2013-01-11,23:00,6.83,9.2,6.99,11.74,538.92,3.84,6.4,0.78,2.04,5.61,260.04,12.81,0,0,0,0,0,0
2013-01-10,23:00,7.12,8.72,6.33,13.01,549.67,3.67,6.95,1,3.79,5.82,284.92,12.56,0,0,0,0,0,0
2013-01-09,23:00,7.1,9.05,6.21,13.64,563.21,4.49,7.27,0.9,5.06,5.82,295.83,13.09,0,0,0,0,0,0
2013-01-08,23:00,7.1,8.83,6.9,14.31,560.92,4.33,7.28,0.94,5.65,5.85,311.92,13.26,0,0,0,0,0,0
2013-01-07,23:00,7.14,8.4,6.31,14.95,566.79,4.05,6.5,1.04,3.54,6.53,312.42,13.83,0,0,0,0,0,0
2013-01-06,23:00,7.14,7.73,6.18,15.63,584.38,3.98,5.98,1.09,1.98,6.2,252.92,12.4,0,0,0,0,0,0
2013-01-05,23:00,7.13,8.38,6.21,15.42,642.42,4.05,6.56,1.18,3.23,7.35,259.08,12.81,0,0,0,0,0,0
2013-01-04,23:00,7.11,8.93,6.11,15.45,668.71,4.67,6.22,1.29,3.09,7.03,287.75,13.28,0,0,0,0,0,0
2013-01-03,23:00,7.15,8.85,6.39,15.78,813.42,3.75,6.46,1.44,2.85,3.21,320.46,13.58,0,0,0,0,0,0
2013-01-02,23:00,7.22,8.66,6.62,15.85,1295,2.16,5.49,0.47,0.96,3.06,372.67,13.75,0,0,0,0,0,0
2013-01-01,23:00,7.2,8.28,6.52,16.09,1106.67,1.49,5,1.01,0.02,3.66,305.88,13.87,0,0,0,0,0,0
2012-12-31,23:00,7.23,8.16,6.65,16.51,975.75,1.58,5.05,1.03,0.02,4.24,390.54,14.3,0,0,0,0,0,0
2012-12-30,23:00,7.27,8.24,8.68,17.23,1892.17,1.89,5.24,0.97,0.02,4.5,326.5,14.4,0,0,0,0,0,0
2012-12-29,23:00,7.2,8.78,6.31,16.77,578.75,3,5.33,1.03,0.02,4.45,305.83,14.41,0,0,0,0,0,0
2012-12-28,23:00,7.2,8.79,6.33,16.81,499.71,3.8,6.02,1.06,0.38,5.29,347.04,14.75,0,0,0,0,0,0
2012-12-27,23:00,7.19,8.24,6.45,17.74,506.71,4.01,5.98,2.16,0.76,6.12,357.79,14.81,0,0,0,0,0,0
2012-12-26,23:00,7.25,7.94,6.63,18.38,592.13,4.05,5.75,3.2,0.21,5.41,383.54,14.79,0,0,0,0,0,0
